age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
58.0,Male,Single,Graduate,45500.0,Private,6.1,MNC,Rented,11100.0,1,0,0.0,0.0,6300.0,6800.0,5000.0,Yes,5900.0,654.0,77100.0,38600.0,Education EMI,497000.0,29,Not_Eligible,2912.0
32.0,Male,Single,High School,54100.0,Private,1.9,Mid-size,Family,0.0,2,1,9600.0,10600.0,3100.0,9100.0,6900.0,No,0.0,716.0,279900.0,157500.0,Personal Loan EMI,873000.0,31,Not_Eligible,7400.0
58.0,Female,Married,Post Graduate,63400.0,Private,1.3,Large Indian,Own,0.0,2,1,0.0,13900.0,6700.0,10600.0,12500.0,No,0.0,717.0,266900.0,114600.0,E-commerce Shopping EMI,14000.0,7,Eligible,9850.0
38.0,Male,Married,Graduate,43400.0,Private,0.6,Startup,Rented,15100.0,4,3,3300.0,0.0,3600.0,12000.0,8100.0,Yes,11600.0,900.0,320100.0,99500.0,Personal Loan EMI,652000.0,58,Not_Eligible,500.0
27.0,Female,Single,Professional,100200.0,Private,1.8,Startup,Rented,19800.0,2,1,0.0,0.0,13500.0,23000.0,12100.0,No,0.0,712.0,272500.0,104800.0,Vehicle EMI,1306000.0,44,Not_Eligible,15900.0
27.0,Male,Single,Graduate,49500.0,Private,4.7,Large Indian,Rented,12400.0,2,1,3100.0,0.0,4500.0,11600.0,8400.0,Yes,9900.0,669.0,292600.0,99200.0,Home Appliances EMI,183000.0,29,Not_Eligible,500.0
38.0,Male,Married,Post Graduate,22800.0,Private,0.5,Large Indian,Rented,7000.0,5,4,0.0,0.0,3100.0,4300.0,3500.0,No,0.0,548.0,97700.0,31400.0,Education EMI,341000.0,31,Not_Eligible,980.0
38.0,Male,Married,Graduate,72800.0,Private,16.0,Mid-size,Rented,12900.0,5,4,0.0,0.0,3700.0,14600.0,8900.0,Yes,11300.0,703.0,493000.0,173100.0,E-commerce Shopping EMI,72000.0,9,Not_Eligible,8239.0
38.0,Male,Married,Graduate,63300.0,Private,1.7,Mid-size,Family,0.0,3,2,0.0,0.0,7600.0,15100.0,6300.0,No,0.0,647.0,172400.0,71100.0,Vehicle EMI,116000.0,21,Eligible,13720.0
38.0,Female,Married,Post Graduate,53000.0,Self-employed,0.5,MNC,Rented,18300.0,4,3,12400.0,0.0,3200.0,14600.0,8700.0,No,0.0,746.0,103600.0,24500.0,Education EMI,96000.0,40,Not_Eligible,500.0
38.0,Male,Married,Graduate,66600.0,Government,2.0,Startup,Rented,20200.0,2,1,0.0,0.0,3900.0,16900.0,7200.0,No,0.0,699.0,143500.0,33900.0,Home Appliances EMI,93000.0,15,Eligible,9200.0
48.0,Male,Married,Graduate,37700.0,Private,0.9,Mid-size,Rented,11300.0,5,4,6200.0,0.0,3800.0,11300.0,2900.0,No,0.0,642.0,149000.0,37000.0,Vehicle EMI,364000.0,45,Not_Eligible,704.0
32.0,Female,Married,Post Graduate,19500.0,Private,3.1,Large Indian,Rented,5000.0,4,3,3100.0,0.0,2300.0,4400.0,1300.0,No,0.0,527.0,70700.0,20100.0,Vehicle EMI,600000.0,60,Not_Eligible,850.0
32.0,Female,Single,Graduate,46100.0,Private,10.0,Large Indian,Rented,11400.0,2,1,0.0,0.0,4200.0,8400.0,6800.0,No,0.0,735.0,68800.0,38500.0,E-commerce Shopping EMI,141000.0,7,Not_Eligible,6120.0
58.0,Female,Married,Graduate,56400.0,Private,4.1,MNC,Family,0.0,4,3,0.0,19900.0,7600.0,13400.0,3800.0,Yes,16900.0,671.0,172600.0,83400.0,Education EMI,62000.0,10,Not_Eligible,500.0
48.0,Male,Married,Graduate,30000.0,Government,2.5,MNC,Family,0.0,3,2,0.0,20200.0,3000.0,4700.0,4100.0,Yes,8600.0,729.0,229200.0,89600.0,Vehicle EMI,621000.0,32,Not_Eligible,500.0
32.0,Male,Married,Graduate,19000.0,Private,1.6,MNC,Own,0.0,5,4,9700.0,9000.0,2200.0,3300.0,3100.0,No,0.0,626.0,27000.0,13300.0,Education EMI,208000.0,18,Not_Eligible,500.0
32.0,Male,Married,Professional,105800.0,Private,5.5,Large Indian,Rented,34300.0,3,2,0.0,16400.0,11200.0,16800.0,13700.0,No,0.0,702.0,842200.0,352200.0,Home Appliances EMI,118000.0,7,Not_Eligible,7370.0
38.0,Male,Married,Graduate,40200.0,Private,2.5,Large Indian,Family,0.0,5,4,7500.0,21300.0,5000.0,8800.0,5600.0,No,0.0,715.0,105100.0,29500.0,Vehicle EMI,841000.0,76,Not_Eligible,500.0
58.0,Female,Married,High School,27800.0,Private,16.5,MNC,Own,0.0,3,2,4100.0,0.0,4100.0,6700.0,3700.0,No,0.0,695.0,220900.0,94700.0,Home Appliances EMI,207000.0,26,Not_Eligible,5060.0
32.0,Male,Married,Professional,110400.0,Private,5.7,MNC,Family,0.0,5,4,0.0,0.0,9200.0,31600.0,15800.0,No,0.0,686.0,684300.0,343900.0,Personal Loan EMI,280000.0,51,Eligible,29590.0
47.0,Female,Married,Graduate,18985.0,Government,3.0,Large Indian,Rented,4800.0,3,2,6700.0,22500.0,2300.0,4500.0,3400.0,No,0.0,672.0,131600.0,57600.0,Vehicle EMI,405000.0,38,Not_Eligible,500.0
32.0,Male,Married,Graduate,84500.0,Private,2.3,Mid-size,Rented,15000.0,2,1,9700.0,10500.0,7000.0,17400.0,9700.0,No,0.0,730.0,671700.0,328200.0,E-commerce Shopping EMI,21000.0,18,Eligible,8360.0
38.0,Male,Married,Professional,80200.0,Private,7.5,MNC,Rented,24200.0,3,2,8800.0,9600.0,6800.0,20400.0,5200.0,Yes,19500.0,637.0,114200.0,39800.0,Vehicle EMI,807000.0,33,Not_Eligible,500.0
27.0,Female,Single,Graduate,28700.0,Private,0.5,MNC,Rented,5300.0,1,0,0.0,0.0,2000.0,6600.0,5300.0,Yes,5600.0,647.0,92500.0,29000.0,Personal Loan EMI,124000.0,39,Not_Eligible,873.6
48.0,Male,Married,Graduate,71200.0,Private,1.1,Large Indian,Own,0.0,5,4,4000.0,11800.0,10300.0,16100.0,6400.0,Yes,13100.0,678.0,197500.0,94200.0,Vehicle EMI,986000.0,51,Not_Eligible,3325.0
48.0,Male,Married,Post Graduate,91200.0,Private,0.5,Startup,Family,0.0,3,2,0.0,0.0,6700.0,22100.0,12700.0,No,0.0,725.0,149500.0,73500.0,Home Appliances EMI,200000.0,13,Not_Eligible,15904.0
27.0,Male,Single,Post Graduate,29800.0,Private,2.0,Mid-size,Own,11170.0,1,0,0.0,0.0,4000.0,6800.0,4800.0,No,0.0,651.0,118300.0,69800.0,E-commerce Shopping EMI,118000.0,10,Not_Eligible,7100.0
38.0,Male,Married,Professional,55000.0,Private,0.5,Large Indian,Family,0.0,4,3,7400.0,0.0,6900.0,16000.0,6600.0,No,0.0,735.0,197500.0,66500.0,E-commerce Shopping EMI,188000.0,8,Not_Eligible,7240.0
38.0,Female,Married,Graduate,62400.0,Government,6.9,Mid-size,Own,0.0,2,1,0.0,6700.0,4300.0,18500.0,8600.0,No,0.0,696.0,43900.0,21700.0,Personal Loan EMI,423000.0,60,Not_Eligible,10692.0
32.0,Female,Married,Graduate,63000.0,Government,0.5,Startup,Own,0.0,4,3,2300.0,0.0,7300.0,16700.0,9300.0,Yes,16000.0,818.0,298800.0,128000.0,Vehicle EMI,682000.0,74,Not_Eligible,4788.0
58.0,Female,Married,Professional,47600.0,Private,10.7,MNC,Family,0.0,3,2,14000.0,0.0,6100.0,8300.0,8200.0,Yes,9600.0,777.0,357300.0,159800.0,Personal Loan EMI,584000.0,44,Not_Eligible,646.8
32.0,Female,Single,Graduate,67600.0,Private,1.7,Mid-size,Rented,14900.0,2,1,5100.0,0.0,6700.0,16400.0,10900.0,Yes,11400.0,602.0,118600.0,26400.0,Vehicle EMI,193000.0,60,Not_Eligible,500.0
27.0,Female,Single,Post Graduate,46900.0,Private,1.0,MNC,Rented,11200.0,3,2,7800.0,24500.0,2600.0,12600.0,8700.0,Yes,11500.0,587.0,274800.0,128900.0,Vehicle EMI,618000.0,72,Not_Eligible,500.0
32.0,Female,Single,Graduate,65900.0,Private,6.6,Mid-size,Rented,17400.0,2,1,2600.0,0.0,8100.0,10800.0,8400.0,No,0.0,773.0,128800.0,62400.0,Personal Loan EMI,434000.0,33,Not_Eligible,8928.0
38.0,Male,Married,Professional,93600.0,Private,6.6,Large Indian,Rented,29500.0,4,3,0.0,0.0,12000.0,21800.0,6600.0,No,0.0,759.0,263200.0,68400.0,Personal Loan EMI,564000.0,29,Not_Eligible,14220.0
38.0,Male,Married,Post Graduate,51900.0,Private,5.8,Large Indian,Family,0.0,4,3,0.0,6900.0,2900.0,13000.0,5600.0,No,0.0,701.0,280000.0,134200.0,Home Appliances EMI,91000.0,21,Eligible,11750.0
38.0,Male,Married,Professional,98900.0,Private,3.0,Mid-size,Own,0.0,2,1,9000.0,17000.0,10700.0,19800.0,12400.0,No,0.0,745.0,782600.0,207800.0,Personal Loan EMI,92000.0,48,Eligible,16500.0
32.0,Female,Married,Post Graduate,50900.0,Private,0.5,MNC,Rented,16000.0,4,3,7300.0,0.0,6700.0,14900.0,8000.0,No,0.0,747.0,279200.0,131500.0,E-commerce Shopping EMI,73000.0,19,Not_Eligible,500.0
32.0,Male,Married,Professional,43400.0,Private,0.5,Mid-size,Rented,10600.0,3,2,10400.0,5400.0,2400.0,9500.0,5200.0,Yes,12200.0,640.0,44700.0,15300.0,Home Appliances EMI,251000.0,6,Not_Eligible,500.0
32.0,Male,Married,Graduate,9417.0,Private,4.2,Mid-size,Family,0.0,3,2,14900.0,0.0,5600.0,17400.0,12600.0,Yes,20600.0,742.0,374400.0,135400.0,Vehicle EMI,142000.0,28,Not_Eligible,3185.0
48.0,Male,Married,Post Graduate,68500.0,Government,23.6,MNC,Rented,22200.0,4,3,11100.0,0.0,9500.0,15700.0,11500.0,No,0.0,701.0,534100.0,202600.0,Vehicle EMI,1390000.0,49,Not_Eligible,500.0
38.0,Female,Married,Graduate,114500.0,Government,3.1,Large Indian,Rented,26100.0,3,2,7700.0,0.0,11100.0,27800.0,20100.0,Yes,31700.0,748.0,892700.0,404300.0,Personal Loan EMI,156000.0,49,Not_Eligible,500.0
32.0,Male,Married,Graduate,33700.0,Private,6.0,Large Indian,Family,0.0,3,2,0.0,0.0,4400.0,5800.0,2500.0,No,0.0,704.0,195400.0,95400.0,E-commerce Shopping EMI,69000.0,23,Eligible,10500.0
38.0,Male,Married,Professional,85300.0,Private,7.0,Startup,Own,0.0,3,2,0.0,0.0,12700.0,14600.0,10100.0,Yes,22900.0,772.0,568400.0,200700.0,Vehicle EMI,765000.0,41,Not_Eligible,11550.0
27.0,Female,Single,Graduate,32700.0,Government,0.5,Mid-size,Family,0.0,3,2,0.0,0.0,4100.0,8800.0,2900.0,No,0.0,721.0,177100.0,59300.0,Vehicle EMI,948000.0,58,Not_Eligible,8450.0
38.0,Male,Married,High School,38100.0,Private,1.4,Mid-size,Family,0.0,3,2,12600.0,20400.0,5300.0,10600.0,2100.0,Yes,7200.0,769.0,258900.0,144300.0,Education EMI,339000.0,36,Not_Eligible,500.0
48.0,Male,Married,Post Graduate,23400.0,Private,5.8,Large Indian,Family,0.0,4,3,0.0,0.0,1300.0,3900.0,3800.0,No,0.0,718.0,135400.0,76100.0,E-commerce Shopping EMI,86000.0,20,Eligible,7200.0
38.0,Male,Married,Graduate,81200.0,Private,6.3,Startup,Rented,13500.0,4,3,0.0,8100.0,6300.0,21100.0,11200.0,Yes,10400.0,733.0,601700.0,300100.0,E-commerce Shopping EMI,165000.0,11,Not_Eligible,4081.0
48.0,Male,Married,High School,77000.0,Government,8.1,Large Indian,Rented,15100.0,3,2,11500.0,18500.0,5000.0,11900.0,4000.0,No,0.0,759.0,259700.0,71200.0,Personal Loan EMI,319000.0,33,Not_Eligible,7260.0
27.0,Male,Married,Professional,61200.0,Private,0.5,Mid-size,Family,0.0,2,1,9300.0,0.0,8300.0,16600.0,3600.0,Yes,16100.0,634.0,338300.0,135600.0,E-commerce Shopping EMI,192000.0,20,Not_Eligible,1635.2
32.0,Female,Married,Post Graduate,66900.0,Private,4.1,MNC,Rented,22300.0,5,4,0.0,0.0,8200.0,11600.0,3600.0,No,0.0,583.0,78200.0,36200.0,Personal Loan EMI,708000.0,25,Not_Eligible,6784.0
32.0,Female,Married,High School,24700.0,Private,0.5,Large Indian,Rented,5000.0,4,3,13800.0,0.0,2400.0,4500.0,4100.0,Yes,5100.0,699.0,96600.0,40300.0,Home Appliances EMI,286000.0,6,Not_Eligible,500.0
58.0,Female,Married,Graduate,58600.0,Government,7.4,Mid-size,Own,0.0,3,2,12400.0,0.0,5000.0,11900.0,3200.0,Yes,17100.0,796.0,390300.0,103100.0,Home Appliances EMI,56000.0,30,Eligible,4573.8
48.0,Female,Married,Graduate,52800.0,Private,13.9,Mid-size,Family,0.0,2,1,3000.0,0.0,3100.0,10100.0,3600.0,Yes,11400.0,612.0,353000.0,169800.0,E-commerce Shopping EMI,46000.0,6,Not_Eligible,6652.8
58.0,Male,Married,High School,57700.0,Government,19.7,Small,Rented,19100.0,3,2,5300.0,0.0,3200.0,16900.0,8200.0,No,0.0,794.0,263700.0,123900.0,Home Appliances EMI,155000.0,9,Not_Eligible,3300.0
27.0,Female,Married,Graduate,87700.0,Private,2.1,Large Indian,Own,0.0,4,3,2300.0,15400.0,10700.0,18500.0,11100.0,No,0.0,716.0,563200.0,241500.0,Personal Loan EMI,916000.0,55,Not_Eligible,16335.0
32.0,Female,Married,Graduate,27200.0,Private,8.5,Startup,Rented,5000.0,3,2,12200.0,6400.0,3100.0,5900.0,2000.0,No,0.0,625.0,119200.0,58700.0,Personal Loan EMI,103000.0,57,Not_Eligible,500.0
38.0,Male,Married,Post Graduate,77800.0,Private,0.7,MNC,Rented,19900.0,3,2,11200.0,0.0,9100.0,12200.0,6400.0,No,0.0,740.0,232900.0,79500.0,E-commerce Shopping EMI,104000.0,13,Not_Eligible,7600.0
38.0,Female,Married,Professional,36600.0,Private,10.4,MNC,Rented,6600.0,2,1,0.0,0.0,1800.0,7800.0,1800.0,No,0.0,753.0,232800.0,76300.0,E-commerce Shopping EMI,12000.0,5,Eligible,12276.0
48.0,Female,Married,Professional,57800.0,Government,13.0,Large Indian,Rented,12200.0,4,3,8400.0,0.0,3700.0,13000.0,5100.0,Yes,16600.0,850.0,173000.0,43100.0,Home Appliances EMI,214000.0,16,Not_Eligible,500.0
38.0,Male,Married,Graduate,63400.0,Private,2.0,Mid-size,Own,0.0,4,3,0.0,0.0,8900.0,15700.0,6000.0,No,0.0,731.0,258800.0,113500.0,Home Appliances EMI,154000.0,26,Eligible,16400.0
38.0,Male,Married,Graduate,55400.0,Private,2.1,Large Indian,Rented,10300.0,3,2,6600.0,11400.0,3200.0,11900.0,10400.0,No,0.0,730.0,211700.0,73300.0,Education EMI,68000.0,14,Not_Eligible,800.0
48.0,Male,Married,Graduate,27500.0,Private,0.5,Mid-size,Own,0.0,4,3,8300.0,13900.0,3100.0,8100.0,1700.0,Yes,6100.0,603.0,218300.0,127600.0,E-commerce Shopping EMI,27000.0,15,Not_Eligible,500.0
48.0,Male,Married,Graduate,18000.0,Private,7.9,Mid-size,Own,0.0,4,3,0.0,0.0,1800.0,4000.0,2200.0,No,0.0,812.0,47900.0,13000.0,Education EMI,330000.0,22,Not_Eligible,6000.0
32.0,Male,Single,Graduate,27500.0,Private,0.6,Large Indian,Family,0.0,2,1,0.0,0.0,1900.0,6600.0,3300.0,No,0.0,620.0,217400.0,106200.0,Vehicle EMI,852000.0,79,Not_Eligible,5526.4
32.0,Male,Married,Graduate,43300.0,Private,1.7,MNC,Own,0.0,5,4,4700.0,23000.0,2700.0,11800.0,6800.0,No,0.0,695.0,90100.0,36700.0,Vehicle EMI,804000.0,29,Not_Eligible,500.0
27.0,Male,Single,Graduate,38700.0,Private,1.1,Startup,Family,0.0,2,1,8900.0,20200.0,3800.0,10100.0,7300.0,No,0.0,635.0,220800.0,83300.0,Personal Loan EMI,717000.0,28,Not_Eligible,500.0
32.0,Male,Married,Professional,53500.0,Private,3.8,Large Indian,Own,0.0,3,2,7400.0,10000.0,4200.0,10900.0,9400.0,No,0.0,594.0,298700.0,117900.0,E-commerce Shopping EMI,61000.0,22,Eligible,4640.0
27.0,Female,Single,Post Graduate,48200.0,Private,0.7,MNC,Rented,15100.0,2,1,0.0,24200.0,4400.0,11600.0,4200.0,Yes,6700.0,672.0,73400.0,27800.0,Vehicle EMI,1379000.0,45,Not_Eligible,500.0
38.0,Male,Married,Graduate,79400.0,Private,6.6,MNC,Family,0.0,2,1,8900.0,0.0,8000.0,12700.0,4900.0,No,0.0,775.0,359400.0,157000.0,Vehicle EMI,339000.0,63,Eligible,26940.0
27.0,Male,Single,High School,28100.0,Private,2.8,Large Indian,Own,0.0,2,1,0.0,0.0,3500.0,6400.0,4500.0,No,0.0,793.0,139800.0,75100.0,E-commerce Shopping EMI,104000.0,9,Not_Eligible,8220.0
48.0,Male,Married,Post Graduate,41000.0,Private,4.5,Large Indian,Own,18465.0,3,2,7800.0,0.0,3100.0,10200.0,2900.0,No,0.0,784.0,58700.0,19000.0,E-commerce Shopping EMI,172000.0,22,Not_Eligible,8160.0
38.0,Male,Married,Graduate,26900.0,Government,0.5,Mid-size,Own,0.0,4,3,6100.0,0.0,2800.0,7500.0,4600.0,No,0.0,695.0,56400.0,19300.0,Vehicle EMI,588000.0,55,Not_Eligible,2950.0
27.0,Male,Single,Graduate,69100.0,Private,0.5,Large Indian,Rented,21300.0,3,2,0.0,0.0,7800.0,15200.0,12900.0,No,0.0,676.0,90300.0,20100.0,Vehicle EMI,1456000.0,76,Not_Eligible,3808.0
38.0,Male,Married,Graduate,20000.0,Private,1.9,Mid-size,Rented,4900.0,3,2,0.0,0.0,2600.0,5600.0,3900.0,No,0.0,691.0,69700.0,28300.0,Personal Loan EMI,662000.0,44,Not_Eligible,1500.0
32.0,Female,Single,Graduate,51600.0,Private,9.6,Large Indian,Rented,17600.0,1,0,0.0,0.0,6200.0,9000.0,8900.0,Yes,7300.0,618.0,67000.0,23700.0,Vehicle EMI,762000.0,70,Not_Eligible,582.4
32.0,Male,Single,Post Graduate,64900.0,Private,3.5,Startup,Family,0.0,1,0,0.0,0.0,7600.0,12100.0,8100.0,No,0.0,741.0,73200.0,40800.0,Education EMI,59000.0,25,Eligible,14840.0
32.0,Male,Single,Post Graduate,76800.0,Private,9.8,MNC,Rented,23100.0,3,2,2300.0,0.0,9500.0,17400.0,6100.0,No,0.0,809.0,155500.0,90000.0,Vehicle EMI,144000.0,42,Eligible,11040.0
48.0,Female,Married,Post Graduate,64400.0,Private,15.7,Large Indian,Own,0.0,4,3,2800.0,0.0,9400.0,18200.0,10200.0,Yes,10900.0,835.0,298900.0,60700.0,Education EMI,92000.0,14,Not_Eligible,5418.0
38.0,Male,Married,Professional,66500.0,Self-employed,9.5,Startup,Family,0.0,2,1,13700.0,0.0,3600.0,16400.0,8900.0,No,0.0,847.0,278000.0,68000.0,Personal Loan EMI,384000.0,25,Not_Eligible,12906.0
48.0,Male,Married,Professional,51600.0,Government,4.3,Mid-size,Rented,9400.0,3,2,9300.0,5400.0,2800.0,14700.0,3700.0,No,0.0,752.0,188200.0,43300.0,E-commerce Shopping EMI,74000.0,12,Not_Eligible,4158.0
38.0,Female,Married,Graduate,47800.0,Private,9.8,MNC,Own,0.0,3,2,10300.0,0.0,4900.0,11500.0,5900.0,No,0.0,666.0,93200.0,23100.0,Personal Loan EMI,74000.0,23,Eligible,6080.0
38.0,Male,Single,Professional,10102.0,Government,10.5,Startup,Own,0.0,2,1,2200.0,0.0,2200.0,9400.0,3200.0,No,0.0,824.0,187200.0,62500.0,Personal Loan EMI,408000.0,26,Not_Eligible,11616.0
27.0,Female,Single,Graduate,64300.0,Government,0.5,Large Indian,Rented,19200.0,2,1,8600.0,0.0,6400.0,10700.0,7200.0,No,0.0,806.0,344500.0,128200.0,Home Appliances EMI,260000.0,22,Not_Eligible,7320.0
38.0,Male,Married,Post Graduate,69000.0,Private,4.0,Mid-size,Rented,14800.0,3,2,8400.0,0.0,6300.0,13600.0,11000.0,No,0.0,652.0,58000.0,16700.0,E-commerce Shopping EMI,37000.0,21,Eligible,5960.0
27.0,Male,Single,Graduate,30900.0,Government,0.5,Small,Family,0.0,2,1,0.0,0.0,2600.0,5400.0,5600.0,Yes,6400.0,900.0,145500.0,60300.0,Home Appliances EMI,50000.0,33,Eligible,3052.0
58.0,Male,Married,Professional,93600.0,Self-employed,21.8,MNC,Rented,17300.0,4,3,0.0,0.0,9000.0,14500.0,12100.0,No,0.0,701.0,528800.0,311900.0,Education EMI,401000.0,40,Eligible,18315.0
48.0,Female,Married,High School,64700.0,Private,6.1,Mid-size,Rented,19700.0,4,3,0.0,9400.0,4900.0,15200.0,12700.0,No,0.0,805.0,161900.0,35700.0,Personal Loan EMI,165000.0,59,Not_Eligible,1680.0
48.0,Male,Single,Post Graduate,26300.0,Private,18.2,MNC,Family,0.0,1,0,0.0,0.0,2600.0,6300.0,4800.0,Yes,6700.0,666.0,135300.0,46000.0,Vehicle EMI,1039000.0,25,Not_Eligible,2065.0
38.0,Female,Married,High School,16000.0,Private,6.2,Large Indian,Rented,4500.0,4,3,9900.0,0.0,1200.0,4000.0,800.0,Yes,4800.0,702.0,68300.0,27300.0,Vehicle EMI,1395000.0,84,Not_Eligible,500.0
48.0,Male,Married,Post Graduate,65500.0,Private,0.8,Mid-size,Rented,15800.0,3,2,13500.0,0.0,3400.0,10800.0,11900.0,No,0.0,850.0,263200.0,151600.0,Education EMI,153000.0,14,Not_Eligible,4848.0
27.0,Male,Married,Graduate,41600.0,Private,1.3,MNC,Rented,8100.0,4,3,0.0,0.0,4600.0,8300.0,7100.0,Yes,9800.0,900.0,35500.0,8800.0,Home Appliances EMI,99000.0,17,Not_Eligible,828.8
38.0,Male,Married,Professional,79300.0,Government,4.5,Small,Own,0.0,2,1,3000.0,18300.0,9900.0,23700.0,15000.0,Yes,18200.0,757.0,517600.0,276300.0,Home Appliances EMI,177000.0,20,Not_Eligible,500.0
38.0,Male,Married,Professional,150900.0,Self-employed,0.5,Large Indian,Own,21906.0,2,1,9800.0,0.0,8200.0,37500.0,21400.0,No,0.0,737.0,296600.0,145700.0,Vehicle EMI,1462000.0,20,Not_Eligible,26640.0
38.0,Male,Married,Professional,57200.0,Private,6.5,Mid-size,Rented,17500.0,4,3,0.0,0.0,5400.0,10400.0,6200.0,Yes,9700.0,692.0,95200.0,31600.0,E-commerce Shopping EMI,53000.0,22,Not_Eligible,2240.0
27.0,Male,Single,High School,13900.0,Government,0.5,Large Indian,Family,0.0,3,2,0.0,0.0,1800.0,3900.0,900.0,No,0.0,703.0,70700.0,30300.0,Vehicle EMI,639000.0,40,Not_Eligible,3650.0
38.0,Female,Married,Post Graduate,24500.0,Private,9.3,MNC,Rented,4000.0,2,1,4900.0,18000.0,2500.0,6700.0,1800.0,Yes,4400.0,744.0,163800.0,41800.0,E-commerce Shopping EMI,179000.0,5,Not_Eligible,500.0
32.0,Male,Married,Graduate,42300.0,Self-employed,2.4,Large Indian,Family,0.0,3,2,5300.0,18500.0,2800.0,11500.0,7400.0,No,0.0,680.0,233300.0,54100.0,E-commerce Shopping EMI,124000.0,13,Not_Eligible,500.0
58.0,Male,Married,High School,29000.0,Private,7.5,Mid-size,Rented,5400.0,3,2,8600.0,8100.0,1800.0,5400.0,2700.0,Yes,4400.0,663.0,102700.0,47300.0,Personal Loan EMI,154000.0,28,Not_Eligible,500.0
27.0,Female,Single,Graduate,61500.0,Private,0.5,Mid-size,Own,0.0,1,0,0.0,0.0,5900.0,11300.0,3700.0,Yes,13500.0,727.0,288400.0,63200.0,E-commerce Shopping EMI,103000.0,16,High_Risk,7588.0
38.0,Female,Married,High School,42000.0,Private,6.9,Mid-size,Own,0.0,5,4,11700.0,0.0,4800.0,11500.0,8400.0,Yes,10900.0,634.0,83900.0,32500.0,Education EMI,176000.0,41,Not_Eligible,500.0
48.0,Male,Married,Graduate,81600.0,Private,2.0,MNC,Rented,19800.0,3,2,0.0,0.0,6500.0,22900.0,11600.0,Yes,21700.0,651.0,151700.0,75500.0,Vehicle EMI,421000.0,27,Not_Eligible,500.0
38.0,Male,Married,High School,47300.0,Private,0.5,Large Indian,Rented,13800.0,3,2,0.0,22000.0,4500.0,10700.0,7400.0,Yes,10300.0,647.0,349500.0,93300.0,Personal Loan EMI,673000.0,41,Not_Eligible,500.0
48.0,Male,Married,Post Graduate,137600.0,Private,1.6,Mid-size,Own,0.0,2,1,11700.0,0.0,8800.0,31800.0,23200.0,No,0.0,704.0,531700.0,304800.0,E-commerce Shopping EMI,184000.0,10,Eligible,31050.0
38.0,Male,Married,Professional,22500.0,Private,7.2,Large Indian,Rented,7100.0,4,3,3600.0,13800.0,2200.0,5400.0,4200.0,Yes,5900.0,630.0,155700.0,63300.0,Vehicle EMI,113000.0,47,Not_Eligible,500.0
38.0,Female,Married,Post Graduate,98700.0,Government,0.5,Large Indian,Own,0.0,3,2,10900.0,18800.0,8100.0,24900.0,19600.0,No,0.0,678.0,378800.0,157500.0,Vehicle EMI,852000.0,48,Not_Eligible,8200.0
32.0,Female,Married,High School,23100.0,Private,5.7,Mid-size,Own,0.0,5,4,2000.0,0.0,1300.0,5400.0,1300.0,No,0.0,730.0,78600.0,15900.0,Education EMI,490000.0,20,Not_Eligible,6550.0
48.0,Female,Married,Graduate,104200.0,Private,0.5,Large Indian,Own,0.0,4,3,0.0,0.0,7400.0,18600.0,6800.0,No,0.0,648.0,535900.0,223800.0,E-commerce Shopping EMI,79000.0,11,Eligible,22848.0
32.0,Male,Single,Graduate,41700.0,Private,0.9,Large Indian,Rented,13900.0,2,1,8500.0,0.0,4900.0,9200.0,7800.0,Yes,9000.0,670.0,195000.0,108500.0,Vehicle EMI,598000.0,44,Not_Eligible,500.0
48.0,Female,Married,Graduate,56300.0,Government,6.9,Large Indian,Rented,16900.0,3,2,5400.0,0.0,7200.0,10100.0,7100.0,No,0.0,719.0,72200.0,38600.0,Vehicle EMI,970000.0,80,Not_Eligible,4224.0
32.0,Male,Married,Graduate,30400.0,Private,6.3,Small,Family,0.0,4,3,11500.0,0.0,4000.0,4900.0,4700.0,Yes,4800.0,573.0,149700.0,80200.0,Personal Loan EMI,391000.0,46,Not_Eligible,500.0
27.0,Male,Single,Professional,170500.0,Private,1.4,Large Indian,Rented,50600.0,2,1,4200.0,0.0,8800.0,30100.0,17800.0,Yes,34000.0,599.0,738900.0,305000.0,Home Appliances EMI,126000.0,34,Eligible,7000.0
32.0,Female,Married,Graduate,53800.0,Private,2.4,Large Indian,Own,0.0,4,3,0.0,9600.0,4400.0,14200.0,7600.0,Yes,11200.0,801.0,40200.0,20300.0,Home Appliances EMI,296000.0,13,Not_Eligible,2284.8
32.0,Male,Married,High School,26500.0,Government,0.5,Large Indian,Rented,8300.0,3,2,6800.0,17000.0,3200.0,7800.0,2300.0,Yes,4600.0,743.0,174800.0,66400.0,Education EMI,235000.0,27,Not_Eligible,500.0
48.0,Female,Married,Post Graduate,63000.0,Private,9.9,Mid-size,Family,0.0,4,3,3400.0,0.0,6800.0,12200.0,8700.0,Yes,15900.0,721.0,175000.0,89600.0,Personal Loan EMI,749000.0,47,Not_Eligible,5600.0
